Age,Gender,Income,Socks_Owned,Frequent_Losers,City_Location
58,Female,134376,12,False,Los Angeles
60,Male,53809,6,False,San Francisco
63,Male,90859,17,False,Houston
62,Female,145061,3,False,Charlotte
67,Female,63354,12,False,Columbus
47,Male,114315,11,False,San Jose
54,Male,112582,4,False,Jacksonville
65,Male,54670,2,False,Indianapolis
29,Female,87072,20,False,Jacksonville
61,Female,63022,8,False,Los Angeles
69,Male,68781,10,False,Washington
46,Male,136216,15,False,New York
49,Male,105580,7,False,Columbus
72,Female,75799,15,False,Washington
61,Male,82292,16,False,Phoenix
67,Female,73421,16,False,San Francisco
55,Female,48782,16,False,Washington
43,Male,93844,18,False,Los Angeles
58,Female,84552,2,False,San Antonio
56,Female,130449,1,False,Columbus
32,Male,74277,1,False,Fort Worth
41,Female,73523,11,False,Phoenix
48,Male,39523,12,False,San Antonio
56,Male,107847,18,False,Los Angeles
55,Female,126386,12,False,San Diego
36,Male,29706,19,False,San Jose
69,Male,116871,11,False,San Jose
8,Female,32414,5,False,Dallas
43,Male,68713,20,False,San Jose
41,Male,62108,6,False,Fort Worth
55,Male,147812,19,False,San Diego
57,Male,114465,17,False,Austin
30,Female,63358,11,False,Dallas
48,Female,102731,1,False,Phoenix
69,Male,143188,18,False,San Francisco
49,Female,73971,20,False,Washington
44,Male,97048,3,False,Columbus
57,Female,91173,5,False,Washington
80,Female,96842,2,False,Austin
42,Female,56604,14,False,Seattle
37,Male,54194,13,False,Columbus
51,Male,132785,2,False,Jacksonville
48,Female,60221,5,False,Phoenix
41,Female,52966,4,False,Indianapolis
26,Male,52144,10,False,Jacksonville
80,Male,113812,18,False,Indianapolis
57,Female,87764,9,False,San Francisco
60,Male,93667,12,False,Seattle
54,Male,77535,8,False,New York
73,Male,106146,1,False,Charlotte
54,Male,37150,19,False,Indianapolis
66,Female,103352,1,False,Charlotte
97,Female,142269,6,False,New York
60,Male,52931,14,False,Indianapolis
39,Female,63341,17,False,Dallas
32,Male,76232,4,False,New York
29,Male,49846,17,False,San Diego
22,Female,55576,11,False,Washington
21,Female,62673,18,False,Austin
58,Male,104081,4,False,Seattle
97,Female,144431,15,False,Seattle
29,Female,23675,5,False,San Diego
43,Male,45547,15,False,Washington
37,Female,87527,7,False,San Jose
87,Female,128189,16,False,Denver
34,Female,53595,19,False,Columbus
52,Male,59272,2,False,Jacksonville
29,Female,46812,16,False,Indianapolis
86,Female,134917,13,False,Columbus
52,Female,133389,16,False,Phoenix
39,Male,37157,17,False,Fort Worth
58,Male,79686,17,False,Philadelphia
80,Male,127012,9,False,San Antonio
68,Male,101666,19,False,Charlotte
54,Female,106089,19,False,San Francisco
68,Male,55869,3,False,Houston
82,Female,128879,20,False,San Francisco
58,Male,39722,9,False,San Francisco
89,Male,125090,10,False,Philadelphia
34,Male,32302,19,False,Chicago
80,Female,138187,16,False,Jacksonville
52,Female,29781,14,False,San Antonio
81,Female,105632,12,False,Jacksonville
63,Male,94764,7,False,Indianapolis
48,Female,141406,12,False,San Diego
59,Male,138639,18,False,Philadelphia
33,Female,62295,3,False,Charlotte
67,Male,148294,11,False,Phoenix
61,Female,114118,19,False,Charlotte
73,Female,122245,15,False,Columbus
26,Female,31330,9,False,Phoenix
49,Female,105917,9,False,Chicago
61,Male,58507,20,False,Austin
53,Male,92104,17,False,Philadelphia
40,Female,64121,18,False,Chicago
68,Female,130986,6,False,Philadelphia
43,Female,136165,13,False,Seattle
80,Female,119915,11,False,Houston
42,Female,28143,13,False,Columbus
54,Female,43157,10,False,Dallas
75,Male,124021,16,False,Columbus
20,Male,65845,16,False,San Diego
30,Female,49349,14,False,San Antonio
56,Female,57387,6,False,Philadelphia
83,Female,146371,20,False,Phoenix
47,Female,88401,10,False,Dallas
48,Female,127792,18,False,Chicago
29,Male,58119,18,False,Indianapolis
42,Female,103615,19,False,Los Angeles
59,Female,138956,6,False,Denver
54,Male,124356,10,False,Washington
35,Male,110818,9,False,San Diego
51,Female,38200,10,False,New York
71,Male,92786,11,False,San Antonio
17,Male,36228,11,False,Los Angeles
79,Female,117905,3,False,New York
76,Male,113285,11,False,Houston
21,Female,34440,14,False,Fort Worth
57,Female,129360,19,False,Houston
56,Female,62026,19,False,Fort Worth
64,Female,129806,3,False,Indianapolis
44,Female,132914,9,False,San Jose
49,Female,67951,5,False,Fort Worth
75,Female,79161,2,False,San Jose
42,Female,97920,6,False,Phoenix
43,Female,81454,9,False,Philadelphia
11,Female,23380,19,False,Denver
26,Female,61188,7,False,Houston
26,Female,30771,10,False,San Antonio
87,Male,136356,11,False,Houston
52,Male,47455,1,False,San Francisco
50,Male,94159,19,False,Jacksonville
49,Female,102855,9,False,Columbus
27,Female,22045,9,False,Phoenix
11,Male,38199,6,False,Phoenix
64,Male,53605,10,False,Houston
86,Female,119211,9,False,Los Angeles
49,Female,123039,4,False,Denver
36,Female,25891,6,False,Indianapolis
61,Male,94351,7,False,Columbus
58,Female,141514,14,False,Indianapolis
51,Male,114156,4,False,Dallas
33,Male,77011,2,False,Columbus
41,Female,33294,17,False,Jacksonville
48,Male,132020,11,False,Houston
43,Female,46308,10,False,Austin
57,Female,37804,6,False,San Diego
68,Female,77601,16,False,Houston
53,Male,28555,11,False,Chicago
39,Male,84645,10,False,Houston
61,Male,109180,1,False,Seattle
67,Female,52406,16,False,Seattle
56,Male,49001,19,False,Chicago
54,Male,123891,11,False,Columbus
55,Female,118648,4,False,Seattle
26,Male,37059,13,False,Denver
43,Female,60457,1,False,New York
30,Female,83898,12,False,Indianapolis
64,Male,72614,19,False,Chicago
76,Female,92241,10,False,Denver
38,Female,96564,10,False,San Diego
87,Male,122485,4,False,Austin
39,Female,75341,9,False,San Jose
54,Male,80369,4,False,Charlotte
25,Male,50208,9,False,Phoenix
68,Male,145272,4,False,Charlotte
29,Male,83926,12,False,Washington
86,Female,139031,8,False,Indianapolis
71,Male,116308,7,False,San Francisco
53,Male,60340,12,False,San Antonio
35,Male,107152,19,False,Phoenix
47,Male,78333,13,False,Denver
48,Male,103359,19,False,Jacksonville
60,Male,72194,20,False,Los Angeles
50,Male,81678,1,False,Fort Worth
15,Female,44589,14,False,Columbus
58,Female,48454,5,False,Houston
30,Male,64669,15,False,Indianapolis
10,Male,37705,19,False,Seattle
61,Male,129336,9,False,San Antonio
52,Female,109500,8,False,San Diego
59,Female,123164,3,False,Houston
75,Male,79367,4,False,San Francisco
23,Male,25407,12,False,Phoenix
46,Female,20010,16,False,San Francisco
62,Male,40635,5,False,Philadelphia
24,Female,73700,8,False,Indianapolis
53,Male,21791,17,False,Houston
61,Male,61698,10,False,San Francisco
78,Female,148280,3,False,Austin
20,Female,40531,19,False,San Francisco
51,Male,44232,2,False,Washington
47,Female,107218,18,False,Austin
22,Female,62630,18,False,San Jose
34,Male,100800,7,False,Chicago
74,Female,148553,11,False,Jacksonville
59,Male,29178,8,False,Fort Worth
97,Male,145803,1,False,San Antonio
95,Male,142478,1,False,Phoenix
99,Female,149236,16,False,Los Angeles
42,Female,124504,12,False,San Antonio
59,Female,142842,11,False,Fort Worth
40,Female,80376,13,False,Washington
55,Male,43509,11,False,Philadelphia
14,Female,44586,19,False,Houston
51,Female,134501,12,False,Charlotte
93,Male,148322,14,False,Seattle
65,Female,79421,11,False,Houston
54,Female,103419,11,False,Phoenix
26,Female,33672,16,False,Charlotte
11,Female,41200,8,False,Jacksonville
81,Male,149046,18,False,Charlotte
84,Male,104786,5,False,San Antonio
49,Female,65793,17,False,New York
64,Male,71540,2,False,Dallas
9,Male,34852,8,False,Seattle
35,Female,106833,12,False,New York
20,Male,61215,1,False,Charlotte
41,Male,23243,11,False,Denver
49,Male,101783,1,False,Jacksonville
35,Male,28718,1,False,New York
69,Female,142477,7,False,Austin
66,Female,109601,6,False,New York
80,Female,141751,15,False,Charlotte
39,Male,40149,19,False,San Jose
50,Female,83241,18,False,New York
49,Female,145139,5,False,Washington
71,Male,75074,11,False,Dallas
54,Male,130973,14,False,San Antonio
58,Male,34376,16,False,San Jose
62,Male,114510,7,False,Indianapolis
58,Female,84637,8,False,Seattle
68,Female,147733,6,False,Columbus
73,Female,85876,15,False,Chicago
27,Male,83389,7,False,San Antonio
35,Female,46364,16,False,New York
33,Female,47100,11,False,San Jose
80,Female,126105,19,False,San Diego
39,Female,59778,18,False,Fort Worth
46,Male,135698,9,False,Columbus
50,Male,96709,15,False,San Francisco
54,Male,62521,20,False,Indianapolis
56,Female,48179,19,False,Columbus
53,Female,77635,18,False,Chicago
47,Male,88415,3,False,Columbus
68,Male,135242,1,False,Dallas
56,Female,55495,8,False,Dallas
76,Female,133169,18,False,Chicago
44,Male,29109,7,False,Indianapolis
35,Male,44780,19,False,Los Angeles
33,Male,77422,12,False,Phoenix
66,Female,86063,11,False,Jacksonville
40,Male,43000,7,False,Phoenix
57,Male,40226,6,False,Indianapolis
48,Male,145764,15,False,San Jose
45,Male,143802,19,False,Denver
88,Female,117382,8,False,Indianapolis
46,Female,91776,19,False,San Francisco
83,Female,120263,1,False,Houston
71,Female,76933,19,False,Phoenix
50,Female,93219,20,False,Indianapolis
28,Male,52426,11,False,Philadelphia
74,Male,86149,11,False,San Diego
49,Male,116241,12,False,Chicago
84,Male,129363,9,False,Seattle
57,Female,134935,19,False,Philadelphia
40,Male,30035,9,False,Indianapolis
24,Female,43156,15,False,San Diego
56,Male,64353,6,False,Columbus
55,Female,27613,11,False,San Francisco
27,Male,56434,9,False,San Francisco
92,Male,133726,14,False,New York
62,Male,81618,4,False,Austin
53,Male,53983,3,False,Indianapolis
52,Female,67825,12,False,Indianapolis
52,Male,66715,8,False,Jacksonville
63,Male,113111,11,False,San Diego
37,Female,107050,10,False,Fort Worth
26,Female,70338,2,False,Austin
49,Male,64938,5,False,Chicago
21,Male,24512,19,False,San Diego
54,Male,80993,4,False,Jacksonville
34,Male,37399,18,False,Austin
80,Female,107424,14,False,Denver
71,Male,85568,9,False,Los Angeles
65,Female,106092,17,False,San Diego
20,Female,31930,15,False,Phoenix
62,Female,41952,5,False,Chicago
41,Female,102793,16,False,San Antonio
50,Female,87804,5,False,Los Angeles
26,Male,58060,20,False,San Antonio
86,Male,144775,6,False,Los Angeles
69,Male,124533,16,False,Los Angeles
43,Male,101766,9,False,Columbus
33,Female,100467,18,False,New York
91,Male,134987,8,False,Phoenix
57,Female,25927,16,False,Phoenix
52,Female,63564,18,False,New York
81,Male,107681,19,False,Indianapolis
52,Female,82120,11,False,Washington
41,Female,77779,16,False,Columbus
61,Female,125488,7,False,Los Angeles
78,Female,110110,19,False,Dallas
74,Female,136785,20,False,Austin
53,Female,129047,8,False,Washington
45,Male,45455,18,False,Dallas
42,Male,33992,13,False,Washington
55,Male,77220,2,False,Houston
28,Female,78291,18,False,Indianapolis
36,Male,108495,11,False,San Jose
31,Male,81273,16,False,San Francisco
52,Female,94508,4,False,Seattle
65,Female,138710,3,False,San Francisco
57,Male,45761,1,False,Los Angeles
50,Male,90454,10,False,Houston
53,Female,79741,10,False,Jacksonville
59,Female,132555,11,False,Philadelphia
77,Female,146888,7,False,Austin
96,Female,138785,19,False,Philadelphia
14,Female,30955,13,False,Denver
58,Male,84695,16,False,Phoenix
28,Male,78197,1,False,Columbus
61,Male,45445,8,False,Columbus
36,Female,33068,17,False,Dallas
31,Female,79823,3,False,Denver
45,Male,100243,4,False,Seattle
91,Male,127352,7,False,Indianapolis
36,Female,105927,12,False,Fort Worth
76,Female,136326,12,False,San Jose
32,Female,91099,6,False,Columbus
62,Female,96270,15,False,Columbus
35,Male,99908,1,False,New York
67,Male,96308,13,False,Chicago
55,Male,73521,9,False,Dallas
45,Female,68628,1,False,Indianapolis
45,Male,142834,18,False,Columbus
20,Female,58732,7,False,San Antonio
85,Male,148182,17,False,Columbus
38,Female,45176,15,False,Indianapolis
67,Female,111343,19,False,San Jose
69,Female,119436,6,False,Jacksonville
39,Male,104729,18,False,San Antonio
64,Female,143454,4,False,Philadelphia
38,Male,76028,11,False,Los Angeles
47,Male,89307,10,False,Columbus
87,Male,135373,1,False,Washington
69,Female,139823,18,False,Charlotte
32,Male,38645,17,False,Fort Worth
27,Male,37067,2,False,Phoenix
69,Female,123051,7,False,San Jose
64,Male,47370,19,False,Charlotte
52,Male,41823,2,False,Houston
41,Female,96249,15,False,Houston
12,Male,44219,20,False,Denver
83,Female,134614,13,False,Houston
29,Female,71995,7,False,Philadelphia
39,Male,117366,8,False,Indianapolis
56,Female,26758,16,False,Jacksonville
56,Male,101501,17,False,Charlotte
41,Female,106883,20,False,Fort Worth
47,Male,24005,3,False,Indianapolis
96,Female,145878,1,False,Los Angeles
23,Female,32685,3,False,Washington
30,Male,29977,3,False,Seattle
66,Female,59582,16,False,Austin
59,Male,144990,20,False,Jacksonville
48,Female,146893,17,False,Denver
71,Male,122475,4,False,Charlotte
47,Male,52622,5,False,Austin
67,Male,62442,16,False,Phoenix
29,Female,24483,16,False,Seattle
55,Male,149496,4,False,San Francisco
46,Male,109962,11,False,Fort Worth
8,Male,28536,8,False,Philadelphia
34,Female,91019,18,False,San Jose
53,Male,25395,15,False,Seattle
64,Female,140263,19,False,San Antonio
55,Female,117303,19,False,Denver
54,Male,96625,16,False,Dallas
64,Male,60229,14,False,Seattle
49,Female,92008,4,False,Los Angeles
56,Female,144311,9,False,San Francisco
49,Female,59920,1,False,Washington
72,Male,130916,12,False,Houston
62,Male,133071,18,False,San Diego
49,Female,39500,18,False,Washington
60,Male,129900,9,False,Seattle
16,Male,35764,1,False,San Jose
75,Male,109928,16,False,Austin
63,Female,87265,17,False,Philadelphia
46,Female,121812,8,False,Phoenix
40,Male,54671,12,False,Charlotte
62,Female,121824,16,False,Los Angeles
76,Female,140071,5,False,Denver
14,Female,46071,15,False,Indianapolis
51,Female,105025,3,False,Charlotte
51,Female,25257,4,False,Dallas
59,Female,127372,8,False,Seattle
73,Male,102304,18,False,Seattle
54,Female,50882,5,False,San Francisco
50,Female,34696,1,False,Jacksonville
35,Female,27670,14,False,Los Angeles
11,Female,25686,7,False,San Antonio
58,Male,133177,14,False,San Francisco
44,Female,66659,15,False,Jacksonville
81,Male,138110,10,False,Washington
12,Male,33956,20,False,Austin
64,Male,112758,3,False,Los Angeles
33,Female,48129,10,False,Seattle
42,Male,126574,11,False,Austin
44,Female,73698,8,False,Indianapolis
76,Male,86322,18,False,Jacksonville
22,Male,23370,10,False,San Diego
52,Female,89158,18,False,New York
77,Female,134918,17,False,Denver
45,Female,122810,19,False,Phoenix
49,Male,106421,19,False,Philadelphia
41,Female,41296,20,False,New York
53,Male,58201,19,False,Jacksonville
90,Male,146778,15,False,San Diego
76,Female,140014,1,False,New York
48,Female,72775,1,False,Indianapolis
73,Male,93321,7,False,New York
9,Female,25902,17,False,San Francisco
60,Female,125759,10,False,Columbus
51,Female,84569,14,False,San Francisco
64,Male,105342,18,False,San Antonio
59,Male,115731,14,False,Phoenix
55,Female,36439,13,False,Indianapolis
42,Female,31366,8,False,Charlotte
70,Female,108016,17,False,San Antonio
57,Female,84886,2,False,Chicago
23,Female,57939,7,False,Washington
41,Female,33300,19,False,Jacksonville
62,Male,104940,15,False,Los Angeles
54,Female,135685,20,False,Denver
32,Female,72452,17,False,Austin
61,Female,121071,2,False,Philadelphia
47,Male,126779,17,False,Chicago
61,Male,98817,11,False,San Francisco
51,Female,49791,17,False,Fort Worth
54,Female,107799,1,False,San Antonio
38,Male,21431,10,False,Philadelphia
41,Female,77725,6,False,Seattle
71,Male,66756,11,True,Denver
49,Male,96477,10,False,San Antonio
37,Female,80420,16,False,San Jose
59,Male,89291,20,False,Chicago
32,Female,75254,15,False,Austin
33,Female,61265,16,False,San Francisco
20,Male,59892,6,False,San Jose
30,Female,20640,11,False,Austin
51,Male,80863,19,False,Indianapolis
56,Male,48108,8,False,Los Angeles
41,Female,84755,19,False,San Jose
68,Male,58635,6,False,San Jose
77,Female,142311,9,False,Chicago
71,Female,78624,13,False,Austin
60,Female,134830,10,False,Indianapolis
58,Female,122601,20,False,Los Angeles
44,Male,76320,6,False,San Diego
30,Female,72173,12,False,Denver
19,Male,41996,4,False,Los Angeles
29,Male,70995,12,False,Indianapolis
66,Female,127241,2,False,Austin
63,Male,148511,8,False,Phoenix
80,Male,117636,15,False,Jacksonville
59,Male,53320,7,False,Fort Worth
19,Male,42334,13,False,Seattle
52,Female,119245,2,False,San Francisco
43,Male,85812,13,False,Washington
47,Female,52704,1,False,Jacksonville
45,Male,141582,14,False,Fort Worth
42,Male,100090,8,False,Columbus
17,Female,44946,6,False,San Antonio
48,Female,30291,10,False,Chicago
49,Female,142782,14,False,Phoenix
57,Male,133862,5,False,Philadelphia
50,Female,106481,12,False,Los Angeles
57,Female,33091,7,False,Fort Worth
37,Male,66580,12,False,Houston
46,Male,145861,9,False,Houston
31,Female,45186,12,False,Chicago
44,Male,118371,8,False,Dallas
35,Female,105240,2,False,Phoenix
29,Female,21793,13,False,San Francisco
26,Male,72066,10,False,Indianapolis
71,Female,102257,2,False,Jacksonville
31,Male,46049,7,False,Fort Worth
62,Male,141946,1,False,Los Angeles
88,Male,125272,8,False,Houston
96,Male,140423,19,False,Columbus
41,Female,41318,2,False,Austin
47,Female,53533,4,False,San Francisco
92,Male,145224,20,False,New York
54,Male,117630,3,False,Phoenix
85,Male,147735,5,False,Houston
44,Male,94344,8,False,Los Angeles
27,Female,43777,14,False,Denver
54,Female,30502,8,False,Fort Worth
82,Female,143448,14,False,Denver
66,Female,84172,5,False,Jacksonville
16,Male,38557,15,False,Charlotte
32,Female,63100,3,False,Philadelphia
72,Male,96920,15,False,Los Angeles
93,Female,129447,9,False,San Antonio
72,Female,82688,16,False,New York
38,Female,48162,7,False,San Francisco
74,Female,136839,16,False,Seattle
64,Male,88255,12,False,Columbus
53,Male,103666,11,False,Columbus
32,Female,59235,4,False,Seattle
76,Female,83881,2,False,Columbus
37,Male,34097,6,False,Charlotte
58,Male,137074,18,False,Austin
48,Female,119508,3,False,Chicago
26,Female,36971,17,False,New York
73,Female,119210,12,False,Los Angeles
45,Female,64703,16,False,Fort Worth
57,Male,106533,8,False,New York
22,Female,38085,1,False,Charlotte
